"unitid","revenue","expenditure","enrollment","partic","women"
146825,855.854,850.421,262.722222222222,183,1
147004,426.738,389.108,935.6,89,1
147013,14358.136,14085.228,833.14,1373,1
147244,3070.541,3051.383,1049,709,1
147341,2204.122,2204.122,517.729166666667,827,1
147369,109.677,109.677,1118,19,1
147378,963.271,1007.659,2857.8,251,1
147411,680.232,677.404,632.8,196,1
147660,4988.813,4520.48,1383.72,1324,1
147679,2360.564,2354.621,1120.16666666667,484,1
147703,14708.368,14708.368,5945.2,305,1
147767,3613.088,47384.737,4137,474,1
147800,687.91,687.91,1127.3,144,1
147828,9277.92,8977.552,1740.4,1141,1
147916,1006.246,982.772,1283.8,151,1
148007,536.19,536.19,748.8,113,1
148131,7719.454,7644.289,474.903225806452,603,1
148256,970.695,902.496,582,96,1
148335,13743.029,13710.359,907.951219512195,1330,1
148380,414.908,414.908,1373.54545454545,176,1
148405,1106.342,1106.342,506.75,271,1
148487,2426.141,2426.141,1406.8,341,1
148496,2294.788,2294.788,1362,402,1
148584,7900.892,7813.004,847.2,767,1
148627,6371.829,6371.829,1709.67857142857,617,1
148654,4330.58,4338.076,1007.96428571429,481,1
148672,523.497,512.82,449.285714285714,103,1
148821,407.285,407.285,419.8,73,1
148937,425.934,425.934,322,60,1
148991,14.21,14.21,399,5,1
149222,16306.363,16306.363,4378.86363636364,813,1
149231,9920.691,9289.84,4971.88235294118,468,1
149365,1138.184,1138.184,769.4,157,1
149505,4322.741,4317.432,582.689655172414,682,1
149514,4438.996,4397.785,252.4,252,1
149532,718.59,719.485,1586,195,1
149727,741.473,740.333,1357.77777777778,203,1
149772,10645.05,10645.05,3491.25,654,1
149781,3656.327,3656.327,1275.2,1051,1
149842,419.92,419.92,2112.2,243,1
150048,885.607,885.607,195.923076923077,150,1
150066,2290.138,2124.096,838.586206896552,623,1
150136,19515.271,19515.271,8792.8,421,1
150145,5244.15,5255.308,657.222222222222,746,1
150163,21149.857,20748.636,2547.6,779,1
150172,3906.003,3873.552,212.838709677419,417,1
150400,4812.987,4812.989,1120.81818181818,883,1
150455,2920.105,2902.024,541.787878787879,588,1
150534,14983.503,14983.503,1088.13333333333,563,1
150604,1625.782,1596.394,488.647058823529,553,1
150668,4126.244,4126.244,468.863636363636,469,1
150677,4944.172,4845.154,829,612,1
150756,3346.156,3104.039,606.631578947368,835,1
150774,2642.475,2642.475,205.5,202,1
150941,5122.661,4617.485,488.2,609,1
151102,11632.569,11632.569,3200.47619047619,401,1
151111,16511.693,16511.693,10026.6,777,1
151263,17833.845,17833.845,2371.6,1156,1
151290,16200.301,16180.666,1551.3023255814,1516,1
151306,6421.33,6297.161,4005.8,728,1
151324,10830.708,10806.044,4909.8,827,1
151333,1373.77,1361.836,1432.8,200,1
151342,1159.034,1167.243,2292,119,1
151351,3018.183,56220.285,15838.2,1073,1
151360,557.146,555.34,1827.875,142,1
151379,952.425,944.864,1991.8,110,1
151388,3365.792,3365.792,1296.59375,320,1
151777,1853.036,1825.838,627.315789473684,705,1
151786,11634.747,11634.747,1116.97222222222,809,1
151801,8115.533,7375.289,2603.85294117647,825,1
152080,15620.652,84201.406,4062.8,1256,1
152099,2594.937,2487.006,255.8,267,1
152248,1296.019,1268.147,2175.66666666667,105,1
152318,2437.933,2378.164,510.74358974359,696,1
152336,10971.323,10971.323,1017.73076923077,567,1
152363,922.627,922.627,507,112,1
152381,1106.737,1102.799,480.090909090909,128,1
152530,6070.258,5730.533,1002.32258064516,627,1
152567,3894.223,3851.89,568.886363636364,847,1
152600,15385.101,15171.709,1674,745,1
152637,2968.678,2968.678,1911.8,214,1
152992,7223.27,7187.859,358.6,659,1
153001,2297.831,2250.403,916.2,488,1
153108,2314.451,2314.451,572.8,843,1
153126,7274.758,7274.758,444.4,895,1
153144,2678.632,2633.487,759.2,712,1
153162,2824.458,2824.458,492.703703703704,661,1
153214,898.158,898.158,3113.18181818182,101,1
153250,7119.898,7119.898,624,891,1
153269,20967.506,19739.673,1721.8,698,1
153278,3215.102,3215.102,664.891891891892,837,1
153296,355.284,355.284,263.833333333333,58,1
153302,184.654,183.913,124,62,1
153311,315.752,315.752,1020,106,1
153320,295.479,295.479,120.315789473684,168,1
153366,6446.577,6446.577,593.945945945946,970,1
153375,10135.605,10135.605,870.083333333333,1229,1
153384,3874.445,3874.445,905.8,992,1
153445,938.548,938.548,1158.875,254,1
153472,1073.827,1052.874,909.2,330,1
153524,3509.767,3509.767,1144.76595744681,757,1
153533,1757.925,1757.925,430.6,199,1
153603,4977.668,33387.813,12056.2,578,1
153621,824.238,824.238,259.777777777778,204,1
153630,5441.037,5441.038,1323.24,435,1
153658,9121.598,59807.059,11074.6,1122,1
153737,1009.483,985.551,2710.6,72,1
153825,3240.743,3240.739,630.4,1217,1
153834,3631.108,3033.426,1149,1099,1
153922,342.748,342.748,364.2,48,1
154004,7956.022,7864.603,643.170731707317,1043,1
154013,6336.431,6158.524,701.842105263158,1112,1
154022,159.741,159.741,25361,26,1
154059,1804.7,1696.272,675.444444444444,380,1
154095,10292.239,9734.971,5147.8,809,1
154101,5399.131,5376.594,543.04347826087,872,1
154235,6764.304,6695.934,1202.08695652174,1118,1
154350,2541.017,2541.017,701.947368421053,849,1
154378,1058.505,1048.922,661.307692307692,100,1
154396,710.423,710.423,362.625,188,1
154493,5860.606,5779.327,1256.17647058824,263,1
154518,5787.126,5787.126,609.241379310345,492,1
154527,2659.944,2659.944,778.864864864865,1187,1
154590,8247.941,8230.541,501.081081081081,542,1
154642,1390.987,1390.987,524,362,1
154688,9618.538,9504.312,599.129032258065,707,1
154697,3509.406,3509.406,582.266666666667,640,1
154712,5691.375,5691.375,1002.4,694,1
154721,11575.497,11489.104,284.727272727273,599,1
154749,2635.047,2589.661,235.4,330,1
154776,269.592,271.322,181,30,1
154800,2359.623,2326.395,1976.2,362,1
154855,3430.69,3615.798,394.321428571429,324,1
154907,2058.548,2008.445,378.538461538462,365,1
154925,2146.772,2080.528,399.4,433,1
154934,1299.805,1286.244,392.166666666667,251,1
154952,3950.357,3936.962,778.333333333333,528,1
154998,2512.637,2446.641,351.913043478261,451,1
155025,4031.902,4031.902,2047.6,618,1
155061,6066.936,5728.966,3359.4,723,1
155070,125.897,125.897,92.4444444444444,55,1
155089,5319.256,4435.894,486.95652173913,632,1
155098,1176.981,1172.014,369.615384615385,186,1
155104,2529.229,2525.901,531.545454545455,368,1
155140,567.16,502.742,422.8,137,1
155177,1997.134,1994.531,221.526315789474,204,1
155186,1550.534,1612.66,538.6,365,1
155195,2483.276,2483.276,1063.8,342,1
155201,960.032,960.032,214,72,1
155210,2802.525,2802.525,2528.07692307692,299,1
155292,1978.963,1978.963,999.2,168,1
155308,133.272,123.293,35,37,1
155317,648.654,33400.964,8735.2,781,1
155335,7321.408,7321.408,640.8,328,1
155399,2087.626,32909.34,7895.8,717,1
155414,4929.873,4929.873,262.344827586207,555,1
155450,745.316,738.73,402,69,1
155496,370.436,358.345,80.8181818181818,108,1
155511,3636.545,3636.545,230.4,490,1
155520,6533.419,6670.324,562.6,634,1
155566,1670.949,1599.835,457.4,409,1
155618,1484.389,1484.389,79.8823529411765,177,1
155627,11852.815,11415.635,257.8,953,1
155681,4316.086,4305.231,2376.6,489,1
155715,1773.032,1759.519,231.789473684211,323,1
155812,3138.955,3138.955,322.64,556,1
155858,1493.436,1493.436,394.8,111,1
155900,4536.541,4402.258,234.037037037037,471,1
155937,3782.435,3651.419,237.458333333333,418,1
155973,4663.212,4591.133,216.111111111111,513,1
156082,5135.722,5116.493,2205.42857142857,459,1
156125,22919.067,22919.067,4651.4,964,1
156189,601.791,614.125,312.071428571429,157,1
156213,5077.586,5077.586,792.970588235294,528,1
156286,9481.71,9481.71,1562.6,830,1
156295,1271.578,1271.578,929.4,443,1
156356,6243.206,6243.206,513,411,1
156365,12862.553,12539.05,1201.25925925926,1046,1
156408,3222.778,3222.778,716.2,945,1
156541,10682.386,10682.386,1062.28260869565,1009,1
156620,11950.057,11950.057,6068.70833333333,516,1
156745,6573.298,6573.298,502.2,602,1
157058,3096.269,3064.827,610.727272727273,257,1
157076,5389.521,5402.899,347.583333333333,501,1
157085,3954.058,64584.692,11396.4,870,1
157100,951.422,951.422,181.526315789474,208,1
157216,10954.857,10740.106,1156.52777777778,888,1
157289,19143.8,58001.076,6348.4,1018,1
157377,3558.589,3558.589,571.086956521739,508,1
157386,8043.331,8043.331,3368.4375,384,1
157401,7914.319,7416.974,3861.09090909091,134,1
157447,15069.239,15069.239,4932.4,599,1
157535,6576.007,6576.007,552.947368421053,631,1
157757,1411.351,1403.952,612.4,342,1
157809,2289.941,2079.964,665.435897435897,653,1
157818,3787.299,3787.3,579.681818181818,643,1
157863,7523.453,7523.453,413.8,635,1
157951,12402.557,12402.557,7111.8,410,1
158431,1045.602,1044.83,2213.5,80,1
158477,1641.976,1641.976,294.807692307692,305,1
158662,874.288,874.288,3532.8,90,1
158802,3345.975,3335.636,881.6,193,1
159009,5719.501,5526.262,2157.6,391,1
159382,1686.452,1686.452,1151.2,239,1
159391,4039.938,54806.382,11941.6,883,1
159407,805.982,805.982,1123.5,79,1
159416,1586.619,1586.619,998.818181818182,147,1
159568,1447.51,1447.51,397.392857142857,408,1
159647,12467.176,12164.765,3293.2,463,1
159656,7994.869,7872.153,1572.08333333333,448,1
159717,7868.054,7845.651,3209.6,560,1
159939,6341.611,6341.611,2383.61904761905,407,1
159966,5678.683,5091.89,3018.25,235,1
159993,8425.375,8425.375,3183.2,485,1
160038,8113.713,8113.713,3784.6,496,1
160612,7195.946,7195.946,5697.6,449,1
160621,4746.53,5464.307,2963.22222222222,441,1
160630,1247.227,1247.227,1027.25,178,1
160649,797.498,797.498,1112.8,55,1
160658,13329.637,13329.637,6937,539,1
160755,19836.443,24618.858,3967.88888888889,433,1
160904,6949.996,6949.996,1698.1875,310,1
160977,7618.12,6996.462,906.018867924528,1473,1
161004,8783.83,7811.036,910.2,1314,1
161077,473.328,473.217,563.8,159,1
161086,9752.197,9752.197,1015.8,1529,1
161217,283.631,283.631,938.181818181818,81,1
161226,1045.424,1045.424,1059.77272727273,393,1
161235,1190.77,1190.77,383.230769230769,186,1
161244,532.758,533.736,235.8,140,1
161253,16536.446,16536.446,3786.4,966,1
161299,1898.85,1897.493,148,363,1
161341,618.076,614.356,384.285714285714,207,1
161457,3172.9,3039.232,1645.8,604,1
161518,1238.34,1170.634,604.6,587,1
161545,353.319,353.319,1166,144,1
161554,3140.579,3005.947,2246.2,959,1
161563,1325.997,1262.628,375.333333333333,350,1
161572,220.111,220.111,350.6875,179,1
161688,96.95,96.95,809.166666666667,42,1
161767,571.12,459.556,1981.8,187,1
161864,742.295,742.295,842.833333333333,72,1
162007,2861.398,2828.936,2530.8,314,1
162104,333.394,333.222,456,90,1
162122,466.128,466.128,1389.8125,173,1
162168,242.895,242.895,344.4,48,1
162210,1319.703,1306.827,423.2,166,1
162283,5470.314,5470.314,1389.4,324,1
162557,318.855,283.331,933.454545454545,157,1
162584,3009.415,3009.415,1815.82051282051,688,1
162609,409.782,409.782,180,51,1
162654,3471.123,3322.013,958.085714285714,644,1
162690,491.501,436.388,488.6,149,1
162706,1089.269,1008.448,1052.58333333333,276,1
162760,1578.617,1569.587,670.547619047619,573,1
162779,723.293,712.75,1697.81818181818,281,1
162928,13053.568,12757.591,2876.8,1502,1
163046,25604.359,25604.359,2264.8,842,1
163268,19703.399,19637.356,4260.61538461538,942,1
163286,9577.049,40924.707,12821.8,422,1
163338,6383.598,6532.09,1452.64285714286,374,1
163426,741.441,741.441,3418.5,180,1
163453,9934.209,9570.843,3101.6,490,1
163462,14925.134,14925.134,887.571428571429,896,1
163657,243.701,243.701,1748,77,1
163851,3570.793,3420.422,4035,937,1
163912,2652.865,2652.865,879.382352941176,560,1
163976,50.002,49.529,214.125,121,1
164076,16964.382,16964.382,10276.4,466,1
164173,5766.657,5766.657,1845.38888888889,1082,1
164216,3318.565,3318.565,789.8,607,1
164270,4019.593,3131.823,810.666666666667,638,1
164447,9376.013,9376.013,775.041666666667,790,1
164465,9219.517,8843.681,919.48,1267,1
164492,859.487,859.487,514.352941176471,262,1
164562,7788.93,7497.029,1132.2,1047,1
164580,4004.434,3965.609,1091.34375,622,1
164720,1307,1302.647,794.391304347826,482,1
164739,8598.119,8542.208,1666.2,828,1
164924,38760.495,55659.403,5024.8,1476,1
164988,63650.985,62475.459,9939.2,1812,1
165015,5106.407,5106.407,2138.2,821,1
165024,1551.724,1397.387,4611.87878787879,714,1
165033,217.991,216.241,1973.2,106,1
165112,337.211,323.917,2105.6,130,1
165334,2113.988,2026.199,1370.25,476,1
165529,1005.66,1005.66,1109.4,352,1
165574,904.717,898.297,573.695652173913,355,1
165644,1120.313,1120.313,351.071428571429,340,1
165662,2974.033,2969.181,2262.2,450,1
165671,1903.937,1668.993,1371.4,699,1
165699,3106.86,3106.86,1727.8,737,1
165802,1085.045,1085.045,487.6,128,1
165820,891.981,845.667,1758.29166666667,472,1
165866,860.451,756.641,2120.6,254,1
165936,2496.158,2496.158,964.4,581,1
166018,151.228,151.228,736.555555555556,218,1
166027,34650.12,34650.12,3335.6,2240,1
166124,31963.253,31963.323,1434.4,1814,1
166133,284.199,293.686,1401.4347826087,215,1
166391,1434.713,1390.229,1090.4,594,1
166452,575.082,573.63,1226.90625,420,1
166513,18015.608,17958.121,3897.2,969,1
166629,31759.05,31759.05,10500.2,1202,1
166638,3038.864,3038.864,5120.86666666667,606,1
166647,21.959,21.959,612,12,1
166683,7564.306,7564.306,2077.35185185185,1443,1
166692,591.34,591.102,193.6,312,1
166823,268.821,265.219,1411.53333333333,150,1
166850,24052.951,24052.951,1779.05882352941,1444,1
166948,1051.272,1051.272,865,148,1
167251,907.683,907.683,368.705882352941,186,1
167260,3158.967,3074.446,438.333333333333,608,1
167288,690.408,690.408,733.75,256,1
167358,41970.293,41970.293,6983.4,1128,1
167376,24.838,25.061,970,14,1
167394,890.375,862.735,729.107142857143,383,1
167455,572.857,572.857,161.25,164,1
167534,144.715,144.715,1327.16666666667,55,1
167598,2011.313,1932.559,802.9,639,1
167631,288.982,286.771,350.181818181818,44,1
167729,1092.979,1074.946,3462.83333333333,416,1
167899,6665.896,6665.896,1055.8,1311,1
167905,280.891,277.381,1221.72727272727,170,1
167987,2030.459,1866.41,2779,757,1
167996,7724.052,7538.625,1458.6,747,1
168005,1447.554,1447.554,2659.26666666667,408,1
168148,6879.714,6072.423,2803.4,1665,1
168227,2052.455,1958.845,809,420,1
168254,3382.732,3103.313,989.6,467,1
168263,1593.572,1530.859,2542.2,751,1
168281,3966.114,3983.73,1032.4,889,1
168290,244.561,244.561,628,96,1
168342,10540.057,10540.057,998.629032258065,1634,1
168421,4700.481,4372.45,1579,1113,1
168430,1243.229,1217.026,2446.62962962963,681,1
168528,4162.861,4162.861,797.884615384615,1109,1
168546,3811.118,3811.118,758.318181818182,1017,1
168591,2966.332,2966.332,790.548387096774,906,1
168607,326.729,326.729,305.2,46,1
168740,296.936,291.614,749.4,153,1
168786,8081.999,7989.429,825.738095238095,1176,1
168883,349.341,315.029,394,48,1
169080,3766.068,3635.005,1905,1069,1
169248,12027.46,12027.46,8768,724,1
169275,684.509,684.509,1140.4,85,1
169327,2622.616,2622.616,126.954545454545,286,1
169363,6466.414,6290.77,407.782608695652,773,1
169479,9071.324,9071.324,1190.76923076923,795,1
169521,285.638,217.564,1557,63,1
169716,21049.591,21048.126,1428.47058823529,753,1
169798,15913.868,15956.331,7188.27777777778,732,1
169910,5349.821,4929.527,4188.6,585,1
169974,204.732,200.488,191.142857142857,66,1
169992,468.125,458.18,257.857142857143,50,1
170000,679.487,684.578,447.083333333333,178,1
170037,4872.308,4862.044,773.4,805,1
170055,431.382,431.382,2092.4,87,1
170082,13165.664,13021.344,11547.4,1189,1
170091,148.443,115.372,51.4,44,1
170240,140.658,137.919,2158.33333333333,29,1
170301,3293.633,3279.633,1866.8,1231,1
170444,892.23,892.23,1076.68421052632,203,1
170532,2869.741,2833.334,777.8,524,1
170541,342.379,342.379,1298,70,1
170550,245.484,245.484,611.714285714286,91,1
170587,142.214,142.214,290.4,56,1
170620,753.936,753.936,565,136,1
170639,3767.205,3767.205,871.166666666667,399,1
170657,832.083,798.128,2328.5,166,1
170675,8535.458,8445.903,455,544,1
170790,617.427,506.88,2720.72727272727,118,1
170806,6063.758,5993.82,961.666666666667,683,1
170842,304.945,304.945,279.5,50,1
170967,2959.842,2938.218,412.75,289,1
170976,5541.757,84298.901,14295.8,1808,1
171100,7284.734,52424.904,18072.8,1477,1
171128,6241.351,6090.792,1475.2,448,1
171137,1066.476,1022.608,2297.5,241,1
171155,458.299,427.565,623.538461538462,106,1
171304,1110.123,1053.438,684.222222222222,260,1
171456,10564.456,10488.853,3424.95833333333,422,1
171492,9585.846,9585.846,700.2,517,1
171535,435.919,435.919,1671.2,84,1
171571,17540.178,17626.162,7306.66666666667,925,1
171599,3342.996,3109.448,386.5,724,1
172051,7461.381,7342.692,3907.54166666667,866,1
172200,798.284,752.686,1341.44444444444,187,1
172264,9752.1,9297.367,689.6,1080,1
172291,404.505,404.505,659.666666666667,89,1
172334,6620.257,6620.923,905.827586206897,747,1
172440,2011.439,1995.185,191.222222222222,255,1
172635,671.404,671.404,1314.4,113,1
172644,9663.647,9663.647,7057.4,358,1
172699,14431.906,14431.906,7304,268,1
172963,510.485,510.485,1417.6,139,1
173045,3193.786,3193.786,1068.92307692308,552,1
173063,76.596,76.596,503,24,1
173124,8520.262,8520.262,1750.2,253,1
173142,1579.864,1545.949,285.757575757576,513,1
173160,2965.853,2965.853,1430,978,1
173203,223.072,223.072,523.2,50,1
173258,4300.525,4222.348,1035.8,884,1
173300,2760.471,2760.471,1159.4,981,1
173328,4095.532,4095.533,821.526315789474,461,1
173416,359.709,359.047,432.4,81,1
173452,969.667,969.667,367.068965517241,429,1
173461,180.645,180.645,759.8,80,1
173559,162.386,162.386,1128.5,36,1
173638,322.304,319.799,515.111111111111,97,1
173647,4705.664,4705.664,1251.4,1296,1
173665,3800.848,3800.848,1249.2,918,1
173735,294.533,293.444,230.166666666667,63,1
173805,199.186,199.186,224.6,47,1
173902,3309.669,3309.669,1253,912,1
173920,11042.773,11025.619,5457.80952380952,945,1
173993,188.58,188.58,223.4,51,1
174066,6153.066,63404.07,15251.6,1553,1
174075,3001.095,2948.037,581.363636363636,114,1
174233,12072.01,12072.01,3995.4,831,1
174251,1708.691,1686.92,852.2,568,1
174358,3543.078,3443.568,2441.4,452,1
174437,775.264,775.264,510.424242424242,298,1
174473,334.105,321.197,631.4,54,1
174491,2141.276,2130.232,940.230769230769,620,1
174525,82.962,85.379,40.125,32,1
174604,186.143,186.163,73.2,52,1
174738,260.225,245.38,1086.8,45,1
174756,190.411,188.323,1001.8,42,1
174783,6565.444,10347.384,4074.45454545455,533,1
174817,2794.886,2794.886,602.727272727273,723,1
174844,4149.936,3689.813,1722.7962962963,1290,1
174862,1236.644,1217.137,328.206896551724,376,1
174899,5404.883,4920.921,1499,931,1
174914,4475.911,4475.911,2763.6,1395,1
175078,2417.746,2417.746,924.6,372,1
175157,172.158,172.158,116.6,45,1
175236,161.121,144.828,854,51,1
175272,2817.269,2867.126,4093.5,187,1
175315,57.227,53.675,1736,43,1
175342,4688.675,4688.675,1721.91666666667,280,1
175421,3017.307,2988.25,736.642857142857,366,1
175430,3257.761,3257.761,284.363636363636,208,1
175519,1456.305,1454.405,843.4,90,1
175573,1411.77,1411.77,1275.66666666667,136,1
175616,4198.888,4015.657,1220.8,436,1
175643,1887.645,1887.645,998.8,211,1
175652,1444.171,1444.171,1322.4,95,1
175786,2177.564,2177.064,3887.2,310,1
175810,2021.93,2021.93,2274.8,217,1
175829,1836.049,1836.049,1967.6,240,1
175856,5906.937,5906.937,3614.29411764706,412,1
175883,2511.037,2506.972,1971,215,1
175935,2547.641,2514.741,1628.6,315,1
175980,2169.576,2143.351,397.266666666667,400,1
176008,710.396,710.396,1052.2,76,1
176017,13113.307,45059.434,9533.2,671,1
176035,711.598,700.593,1650,121,1
176044,2877.942,2876.566,925.8,344,1
176053,7693.785,7645.454,1636.4,467,1
176071,1931.589,1931.589,3375.4,209,1
176080,36179.622,42499.161,8162.8,636,1
176169,1233.726,1233.726,1604.42857142857,79,1
176178,2039.835,2039.835,3046.58823529412,211,1
176239,1934.938,1934.938,1909.64285714286,195,1
176318,1525.468,1562.849,477.526315789474,198,1
176336,93.812,92.889,16,23,1
176354,1983.583,1983.583,934.25,176,1
176372,9856.079,9856.079,6495.2,171,1
176406,1186.308,1184.308,497.8,154,1
176479,7185.287,7148.684,1119.86111111111,570,1
176628,3665.08,3695.759,608.157894736842,357,1
176664,25.221,25.221,159,23,1
176789,142.167,141.843,85,40,1
176910,200.143,200.143,89.1428571428571,50,1
176947,8292.83,8223.531,567.590909090909,865,1
176965,6138.792,6138.792,4026.88235294118,667,1
177065,6664.556,6664.556,3308.8,445,1
177144,8820.112,8820.112,448.2,711,1
177214,11011.265,11011.266,1138.67741935484,609,1
177339,4647.952,4645.831,840.705882352941,428,1
177418,2156.654,1996.847,497.588235294118,507,1
177542,2566.382,2566.382,407.619047619048,340,1
177551,899.68,899.68,823.666666666667,169,1
177676,151.412,151.412,1123.5,36,1
177940,3500.075,3453.818,988.142857142857,327,1
177968,18198.221,18198.22,3361.61904761905,1762,1
177995,1782.482,1734.765,3494.92307692308,221,1
178059,9082.375,8877.911,1514.48387096774,719,1
178217,1334.062,1292.84,1032,82,1
178244,17888.766,17879.029,782.1875,1078,1
178341,4905.463,4473.216,2458.08333333333,551,1
178369,17156.706,16838.193,526.830188679245,1087,1
178387,4327.521,4249.837,2082.53846153846,367,1
178396,38648.53,38648.53,11912.6,1012,1
178402,17039.88,16713.967,3720.2,705,1
178411,6185.765,6171.21,1425.05555555556,545,1
178420,8149.393,8147.491,2901.25,326,1
178448,1946.252,1946.252,1242,73,1
178615,5083.959,5083.959,2881.04166666667,813,1
178624,6557.306,6557.306,2804.8,615,1
178679,207.967,207.842,234,74,1
178697,1470.767,1402.489,823,148,1
178721,5920.55,5958.041,2143.69565217391,664,1
179043,8289.005,8289.005,805.923076923077,548,1
179159,23165.332,23165.332,3953.2,893,1
179265,3588.466,3185.643,255.032258064516,327,1
179308,1034.223,1035.891,3698.8,146,1
179326,7653.783,7426.499,1098.375,663,1
179539,2449.601,2449.601,1451.66666666667,151,1
179557,7102.472,7102.472,4285,559,1
179566,15392.173,15392.173,8591.2,481,1
179645,1613.403,1613.403,1179.6,63,1
179715,731.557,680.611,440.75,70,1
179867,7933.65,7038.028,3646.4,1250,1
179894,2406.921,2244.488,1275.8275862069,609,1
179919,242.882,220.521,109,17,1
179946,1164.313,1127.749,338.275862068966,386,1
179955,8261.81,8179.034,501.8,646,1
179964,7805.879,7770.816,575.2,577,1
180106,6954.567,6954.567,747.4,783,1
180151,1724.055,1368.473,88.1666666666667,85,1
180179,6076.281,5992.535,1405.2,496,1
180258,9273.977,9030.099,279.321428571429,535,1
180328,177.355,177.355,110,20,1
180373,1540.408,1496.522,164.166666666667,130,1
180416,1874.674,1861.991,498.2,107,1
180461,16577.676,18003.423,5496.8,793,1
180489,8267.726,13333.876,4008.6,688,1
180522,1857.377,1767.51,325.8,163,1
180595,7406.863,7406.864,419.6,533,1
180647,168.634,150.485,386.8,55,1
180692,2675.803,2659.185,694.6,330,1
180814,4101.416,4073.116,2556,219,1
180902,730.826,730.826,957.333333333333,79,1
180948,3187.374,3187.374,880.916666666667,447,1
180984,8711.009,7673.089,636.961538461538,1286,1
181002,16660.615,16660.615,2334.8,363,1
181020,6889.272,6774.873,510.8,1002,1
181093,453.503,453.503,150.5,57,1
181127,7124.247,7124.247,513.818181818182,881,1
181215,4740.045,4815.395,2366.75,752,1
181312,1266.627,1266.627,399.8,135,1
181330,17650.31,15861.569,535.377358490566,972,1
181376,507.68,491.746,55.5,45,1
181394,9250.914,9339.241,5236,263,1
181446,1704.923,1672.569,906.8,893,1
181464,13050.712,52498.032,9214.8,1095,1
181491,1944.677,1944.677,976.3,149,1
181534,1125.433,1125.03,646.8,66,1
181640,705.651,699.217,1610.55555555556,91,1
181738,121.698,123.375,400.75,47,1
181783,2922.211,2922.211,1424,360,1
181817,2091.781,1855.253,409.4,150,1
181853,3956.58,3956.58,170.258064516129,515,1
182005,258.882,258.882,5124.5,93,1
182281,22148.97,22148.97,10598.6,467,1
182290,14261.152,14261.14,8008.8,159,1
182458,1937.877,1937.877,175.6,200,1
182500,92.282,84.472,1491,29,1
182634,1764.936,1764.936,656.705882352941,681,1
182661,338.551,338.551,99,80,1
182670,26427.676,26370.527,2116,1794,1
182795,10129.664,9764.766,809,943,1
182980,3044.593,3044.593,1048.8,534,1
183026,11206.626,11206.626,14059.1538461538,445,1
183044,28163.863,28163.863,6819.4,1247,1
183062,3175.83,3110.161,2026,656,1
183080,2867.698,2781.486,1941.89473684211,858,1
183099,235.959,235.759,773.263157894737,219,1
183150,72.378,72.378,310.666666666667,29,1
183211,1124.807,1124.807,661.4,361,1
183239,8826.238,8613.364,1176.65517241379,570,1
183655,125.004,125.004,1350.125,61,1
183743,371.118,371.118,3622.73684210526,164,1
183789,17.785,17.785,2260,4,1
183822,5100.922,5100.922,1029,419,1
183859,390.718,390.718,2733,172,1
183877,757.055,757.055,2255,155,1
183910,4335.864,4287.328,994.318181818182,360,1
183938,272.233,272.233,2626.0625,165,1
183974,1092.364,1083.985,753.8,294,1
184180,338.166,338.166,1502.6,111,1
184205,308.614,308.614,966.2,133,1
184348,3044.234,3044.234,871.378378378378,560,1
184481,1065.247,1065.247,2409.23076923077,180,1
184603,19537.774,19537.774,1355,498,1
184612,3809.734,3809.734,1040.33333333333,274,1
184694,1887.522,1812.991,1424.8,483,1
184773,8766.934,8516.876,1002.4,608,1
184782,3909.264,3735.805,5860.16666666667,1029,1
184791,611.116,611.115,1962.59259259259,247,1
185129,1739.49,2477.128,2899.08,383,1
185262,3304.07,3304.07,5584.4,422,1
185509,669.544,642.651,1282.88888888889,198,1
185536,304.671,304.671,2645.11764705882,137,1
185572,27297.822,27297.822,2575.2,1257,1
185590,3242.551,3185.532,9088.21428571429,649,1
185828,20033.54,20002.269,1501.8,693,1
185873,307.524,307.524,2326,204,1
186034,162.655,162.655,1577.4,54,1
186131,37593.435,37593.435,2572.4,2288,1
186201,3103.261,3015.524,2643.23076923077,722,1
186283,16936.241,16936.241,2082.8,926,1
186371,1340.063,1340.063,2605.63333333333,435,1
186380,47613.389,47613.389,16894.4,992,1
186399,2581.92,2550.306,3880.78260869565,584,1
186432,9787.082,9787.082,1423.34782608696,554,1
186469,5.025,5.025,331,1,1
186584,27463.985,27463.985,3056.4,448,1
186618,744.214,744.214,440.647058823529,197,1
186645,376.33,376.33,1402.08333333333,119,1
186867,5529.989,5529.989,957.8,911,1
186876,3092.955,2999.465,4619.4,840,1
187134,3449.092,3449.092,3798,1119,1
187198,1166.863,1166.863,2387.11111111111,203,1
187444,1737.363,1679.704,4055.07692307692,237,1
187596,296.358,296.698,529,61,1
187648,5553.627,5401.163,1465.6,742,1
187897,1359.251,1359.251,750.8,67,1
187903,2150.859,2150.859,402.363636363636,152,1
187912,566.974,511.041,80,31,1
187985,26076.378,25964.016,8099.28571428571,894,1
188030,12018.786,12018.786,5343.4,176,1
188058,1006.371,1005.036,350.2,132,1
188182,4825.37,4823.339,158,494,1
188261,545.03,443.987,70.2,44,1
188304,2340.052,2245.541,739.6,189,1
188340,230.952,230.952,162.642857142857,114,1
188429,11622.995,11622.995,3312,778,1
188438,258.331,254.563,1149.11111111111,125,1
188465,40.996,40.996,129,8,1
188517,296.855,296.855,177,29,1
188526,421.098,436.243,537.736842105263,257,1
